pitch,roll,yaw,Ax,Ay,Az,Gx,Gy,Gz
7.344345016024156,9.046022771737507,160.8807151109751,-515,672,16600,0,1,-2
7.370113671929614,9.164820674877738,160.6618944069662,-488,660,16617,0,0,0
7.358892513704304,9.021853381990656,160.45808722314354,-473,666,16595,0,0,0
7.371668307373893,9.10124916144473,160.23582085893182,-520,651,16581,1,-1,-2
7.369068013926029,9.050423749462366,160.0271856574495,-490,670,16587,0,1,1
7.362564973146919,9.066735565827532,159.81231260205084,-495,656,16581,2,1,1
7.3537732945648955,9.029462839812048,159.5962837983322,-501,664,16566,1,0,-2
7.3827687657976755,9.141191947182048,159.36574883533638,-491,659,16568,1,-3,0
7.289644325661958,8.97932471298528,159.1646760156804,-518,663,16586,0,0,-1
7.316158434639564,9.079436562190633,158.93743638385754,-499,665,16585,1,-1,-1
7.310036083412576,9.054607690584307,158.71615061404663,-511,654,16590,0,-2,0
7.27791656090078,9.117197441797654,158.49701758004963,-508,673,16594,0,0,-1
